Summary Nr,Event Date,SIC,&nbsp;,Fat,Event Description,Report ID
201494390,06/10/2010,3089,114,&nbsp;,Employee Gets Fingers Crushed By Rollers,0950625
201177730,04/21/2005,5411,6084,X,Employee Is Killed When Slipped On Wet Floor,0950621
202606984,10/27/2009,3995,130,&nbsp;,Two Employees Are Injured By Exploding Tire,0352410
201178506,12/13/2005,1623,142,X,Employee Drowns After Truck Rolls Over Into River,0950621
200771822,05/01/2002,1794,392,&nbsp;,Employee Injured By Collapsing Trench,0134000
202496816,10/04/2007,3714,350,&nbsp;,Two Employees Sustain Burns In Flash Fire,0352450
202550166,03/18/2009,4941,184,&nbsp;,Employee'S Back Is Fractured In Fall,0950631
201181377,09/16/2002,1541,93,&nbsp;,Employee Is Injured By Collapsed Fence And Footings,0950611
202539300,03/26/2008,4512,4,&nbsp;,Employee'S Head Is Crushed By Baggage Tug,0950641
201101961,05/03/2001,2013,164,&nbsp;,Employee Injured When Fork Lift Collided Into Storage Rack,0950624
200262285,02/09/2004,3993,52,X,Employee Dies When Crushed Between Column And Lift Basket,0627100
200771467,01/02/2002,5083,987,&nbsp;,Two Employees Overexposed To Carbon Monoxide,0134000
200782654,02/01/2003,5014,8510,X,Employee Killed When Tractor Tire Explodes,0626300
200774636,02/01/2007,4841,2853,&nbsp;,Employee Injured In Fall From Ladder,0134000
200625093,11/14/2008,4212,1788,X,Employee Is Killed When Car Falls From Jack Stands,0454714
201321387,03/24/2009,5093,385,&nbsp;,Employee'S Arm Is Amputated In Conveyor,0317900
202453346,03/19/2007,1791,116,&nbsp;,Employee Injured In Fall From Steel Beam,0950642
201143401,12/18/2002,3646,2390,&nbsp;,Employee Suffers Facial Lacerations And Fractures,0950631
201174422,11/20/2003,1761,384,X,Employee Falls Off Roof,0950621
200411106,12/05/2006,7011,3956,X,Employee Is Killed In Fall From Ladder,0317300
201924628,10/31/2008,0783,36,X,Employee Is Electrocuted When Pole Contacts Power Line,0626700
201071024,05/30/2007,2869,32,&nbsp;,Employee Receives Burns From Ejected Molten Plastice,0950632
312666050,01/21/2011,2834,21,&nbsp;,"Employee Struck By Metal Piece, Sustains Cornea Laceration",0950636
201107455,09/01/2005,2066,21,&nbsp;,Employee Slips On Foot Tool And Falls,0950624
200997864,07/29/2009,8062,23,X,Employee Dies After Chemical Exposure,0551800
202086500,06/19/2003,2448,31,&nbsp;,Employee'S Arm Caught Between Nip Points,0524700
201406311,09/21/2002,5013,7,&nbsp;,Employee Injured In Fall Through Grating,0552651
201345402,06/07/2010,8999,685,X,Employee Is Killed When Struck By Lathe Parts,0729700
201106325,05/06/2005,2084,4283,&nbsp;,Employee Is Injured When Forklift Flips Over,0950624
202085858,05/11/2001,2297,370,&nbsp;,Employee Suffers Amputation Of Arm,0524700
200554392,06/08/2006,1742,4645,X,Employee Is Killed In Fall From Building,0625700
201177888,03/14/2005,1761,31,&nbsp;,Employee Is Injured In Fall From Steel Joist,0950621
202506200,10/31/2007,1761,2136,&nbsp;,Employee Injured In Fall From Roof,0950622
201508579,05/15/2008,7359,80,&nbsp;,Employee'S Leg Is Lacerated When Pinned By Backing Truck,0950614
200674133,01/14/2003,1522,245,X,Employee Dies When He Falls Through Sixth-Floor Skylight,0418800
200601755,02/17/2001,1389,10607,X,Employee Was Killed In Crank Arm Accident,0625400
200784551,04/23/2008,2911,51,&nbsp;,Three Employees Are Burned By Hot Oil,0626300
201751807,09/08/2008,1629,1976,X,Employee Is Killed When Crushed By Heavy Equipment,0830600
200201838,06/13/2002,1542,56,&nbsp;,Five Employees Injured In Roof Collapse,0418200
201330529,02/26/2002,5093,111,X,Employee Crushed Under A Hydraulic Hand Jack,0213600
202251765,08/20/2008,1522,704,&nbsp;,"Employee Falls While Setting Trusses, Fractures Wrist",0953210
200675841,03/23/2006,3536,1651,X,Employee Dies From Burns Sustained While Welding,0418800
170626261,02/20/2001,2034,2085,&nbsp;,Employee Injured When Arm Caught In Machine,0950621
200901148,10/08/2002,1711,374,X,Employee Killed In Trench Cave-In,0418400
170388946,01/02/2006,1623,5180,X,Employee Killed When Crushed By Pole-Setting Machine,0551800
201064862,01/04/2002,1751,191,&nbsp;,Roofer Is Hospitalized When He Falls From Roof,0950632
202561148,12/07/2010,0722,3,&nbsp;,Employee'S Leg Is Amputated When Run Over By Cotton Picker,0950411
200555373,07/12/2008,"1799,2911",334,&nbsp;,Three Employees Burned By Hot Steam,0625700
202597910,07/07/2009,1761,989,&nbsp;,Employee Is Injured In Fall From Roof,0950633
202023222,01/11/2001,1711,160,X,Employee Crushed By Backhoe,0316100
201103959,06/23/2003,0761,34,X,Employee Suffers Fatal Amputaion,0950624
170868285,06/10/2005,2082,1,&nbsp;,Employee Is Injured When Arm Is Caught In Label Machine,0950621
200554020,08/03/2005,3554,5735,X,Employee Is Killed When Pulled Into Machine,0625700
201174281,08/20/2003,1542,820,&nbsp;,Two Employees Burned In Propane Gas Explosion,0950621
200741098,03/21/2002,4231,4658,&nbsp;,Employee Injured When Struck By Falling Fork Lift,0213100
201146578,04/01/2005,0783,6147,&nbsp;,Employee Is Killed In Fall From A Tree,0950631
202476008,07/28/2009,7999,89,&nbsp;,"Three Employees Are Burned In Explosion, One Hospitalized",0950636
202526851,10/15/2007,1522,1,&nbsp;,Employee Injured In Fall From Eave Of Roof,0950612
201071685,06/28/2007,4212,1094,&nbsp;,"Employee Fractures Legs, Pelvis When Run Over By Trailer",0950632
202368197,02/05/2010,2411,831,X,Employee Is Struck And Killed By Falling Tree,1055310
200800621,05/22/2002,1711,179,X,Employee Electrocuted In Contact With Energized Line,0523300
201701000,03/12/2001,5015,10545,X,Employee Killed When Crushed By Dislodged Automobile,1054115
201202025,11/12/2002,"2421,7363",2585,&nbsp;,Employee Amputates Finger During A Jam,1054114
201126901,09/29/2008,1521,218,&nbsp;,Two Employees Are Injured When Excavation Collapses,0950613
201175775,04/15/2004,7213,31,&nbsp;,"A 200 Lb Bag Lands On Worker'S Hand, Fracturing It",0950621
201116175,05/28/2003,7359,342,&nbsp;,Employee Injured In Trench Cave-In,0950643
200712032,08/05/2003,1542,12,X,Forklift Forks Strike And Kill Employee,0636900
201034907,02/28/2003,2033,575,&nbsp;,Employee Burned While Cleaning Bottling Line,0950635
200001246,05/25/2001,1711,10311,X,Employee Killed When Drowned After Losing Consciousness,0728500
201185618,10/14/2010,7929,21,&nbsp;,Three Employees Are Injured When Mobile Stage Collapses,0950611
200052298,08/02/2004,7538,168,&nbsp;,Employee Is Injured When Tire Ruptures,0728900
202516803,02/27/2008,2047,11,&nbsp;,Employee Jumps From Forklift; Suffers Leg Fracture,0950624
200770881,02/12/2001,4212,8914,&nbsp;,Employee Injured In Fall From Trash Truck,0134000
202466660,05/30/2008,1751,82,&nbsp;,Employee Lacerates Leg While Using Circular Saw,0950643
201158250,08/29/2003,1531,32,&nbsp;,Employee Injured When He Slips And Falls From A Fixed Ladder,0950633
201124211,11/26/2002,1611,6750,&nbsp;,Employee Injured After Fall Into Drain Pipe,0950613
200772036,07/24/2002,5211,4479,&nbsp;,Employee Is Injured When Struck By Stock Falling From Lift,0134000
200675262,03/29/2005,3273,6161,X,Employee Killed By Fall Through Skylight,0418800
202349395,11/16/2002,4581,3598,X,Employee Dies When He Falls From Lift Truck,0352440
201183613,09/22/2006,7363,78,&nbsp;,Employee Is Injured By Falling Cart,0950611
201690575,04/30/2002,3731,7454,&nbsp;,Employee Injured When Stuck By Fork Lift,0950662
201071974,07/17/2007,0761,373,&nbsp;,Employee Fractured Back In Fall From Ladder,0950632
202368445,07/16/2010,5083,18,X,"Employee Is Crushed By Falling Tire, Later Dies",1055310
202540704,05/09/2009,1623,460,&nbsp;,Cable Technician Sustains Fractures In Fall From Ladder,0950641
201175486,06/15/2004,2411,7181,X,Employee Is Killed When Truck Hits Tree,0950621
309551356,07/19/2006,2759,121,&nbsp;,Employee Is Injured By Conveyor Belt,0111700
200541795,10/07/2008,1711,1885,X,Employee Is Killed In Fall From Roof,0317500
202585972,04/30/2009,0219,1454,X,Employee Is Struck And Killed By Tractor,0950612
202486270,10/24/2007,1611,46,&nbsp;,Employee Injured When Grinder Severs Tendon Near Elbow,0950621
202088365,05/27/2007,3469,814,&nbsp;,Employee'S Finger Is Amputated By Press Air Cylinder,0524700
201075264,06/02/2010,1751,106,&nbsp;,Employee Seriously Injurs Hand In Table Saw Accident,0950632
126090455,08/26/2003,7361,1833,&nbsp;,Employee'S Fingers Are Amputated In Machinery,0950644
200211241,02/14/2003,1611,8481,X,Employee Struck And Killed By Vehicle,0626000
200740942,07/17/2001,4213,8386,&nbsp;,Employee Injured In Fall From Ladder While Crossing Conveyor,0213100
201070083,09/06/2006,1741,507,&nbsp;,Employee'S Pelvis Is Fractured When Struck By Bobcat,0950632
202489423,08/04/2009,0761,416,&nbsp;,Employee Fractures Ankle When Run Over By Rear Tire,0950621
200040640,07/31/2002,5153,70,X,Employee Dies Of Asphyxia When Engulfed In Grain Bin,0653510
202542635,01/13/2011,6531,211,&nbsp;,Employee Is Injured In Fall From Tree,0950641
201407194,03/15/2004,1799,7441,X,Employee Killed In Fall,0552651
201105145,09/30/2004,2033,6732,X,Employee Struck And Killed By Rolling Truck,0950624
202462594,02/20/2006,4953,3579,&nbsp;,Employee Is Injured When Trash Truck Overturns,0950643
200212538,04/29/2009,1611,1455,X,Employee Is Killed When Struck By Truck,0626000
201069507,10/04/2005,5021,2734,&nbsp;,Employee Is Struck And Injured By Falling Object,0950632
201486974,09/27/2004,1799,4798,X,"Employee Injured In Fall From Roof Edge, Later Dies",0950622
201145000,05/04/2004,1751,5242,&nbsp;,Employee Is Injured In Fall While Installing Guardrails,0950631
202448288,01/12/2008,1751,916,&nbsp;,Employee Fractures Leg In Fall From Stepladder,0950633
171011836,05/29/2001,2679,2484,&nbsp;,Employee Amputated Finger Tip In Cutting Machine,0950631
200081313,06/12/2001,7996,10263,X,Employee Struck And Killed By A Car Of An Amusement Ride,0112000
202444626,08/29/2006,5211,24,&nbsp;,Employee'S Finger Is Amputated When Board Kicks Back,0950633
201104890,07/28/2004,0783,7022,X,Employee Is Killed During Tree Felling,0950624
202502456,10/16/2007,2099,50,&nbsp;,Employee'S Arm Is Broken When Struck By Hydraulic Lid,0352440
201117884,05/13/2004,1721,5700,&nbsp;,Employee Receives Concussion In Fall From Ladder,0950643
201720224,11/30/2006,4841,63,X,Employee Is Electrocuted While Repairing Tv Cable Line,0257220
202495909,07/21/2007,7218,3189,X,Employee Is Killed When Ejected And Struck By His Truck,0950612
200358208,10/20/2009,1761,1038,X,Employee Is Killed In Fall Through Skylight,0453710
202077012,10/20/2005,7381,5434,X,Employee Is Killed When Struck By A Truck,0453730
200604676,09/27/2010,1731,434,X,Employee Is Killed In Fall From Roof,0625400
200998227,11/18/2009,4212,48,X,Employee Is Electrocuted From Overhead Power Lines,0551800
202341996,04/22/2008,1799,1766,&nbsp;,Employee Is Injured In Fall From Scaffold,0215000
201330776,11/06/2004,1731,6601,X,Employee Killed When Power Backfed Through Generator,0213600
170629794,02/12/2001,5461,32,&nbsp;,Employee Burned When Oven Exploded,0950625
200053528,06/12/2009,1799,169,X,Employee Is Crushed And Killed Between Two Trucks,0728900
200357069,06/28/2008,1731,186,X,Employee Dies From Electric Shock,0453710
202344313,02/11/2004,7996,7530,X,Employee Struck And Killed By Parade Float,0420600
200676765,05/19/2007,1761,3429,X,Employee Is Killed When Struck By Lightning,0418800
202462966,01/04/2006,1389,2596,&nbsp;,Employee Is Injured When Struck By Falling Pipe,0950643
201572583,12/18/2003,1771,360,X,Employee Dies From Crushing Injuries,0830500
201485224,12/19/2002,1522,831,&nbsp;,Employee Falls From Scaffold,0950622
201521846,12/12/2003,3272,5580,&nbsp;,Employee'S Leg Is Injured When Crushed By Concrete Tank,0111500
126088616,02/25/2003,4215,2782,&nbsp;,Employee Burned While Welding,0950644
201203080,01/21/2006,"9131,9512",975,&nbsp;,Employee Receives Laceration When Caught In Machine,1054114
000952929,06/22/2005,1751,4712,X,Employee Dies After Fall From Roof,0355114
201955358,11/27/2007,4932,2748,X,Employee Is Struck And Killed By Motor Vehicle,0522000
201761731,12/26/2002,8999,30,X,Employee Killed While Cleaning Inside Of Barrel Tank,0626600
201362035,07/28/2003,3731,8057,X,Employee Is Killed When Struck By Beam,0419400
201056769,07/09/2002,5051,2699,&nbsp;,Employee Amputates Finger While Using Press Brake,0950642
201023074,11/01/2010,1521,312,&nbsp;,Carpenter Is Injured In Fall From Roof,0950615
170840946,06/30/2004,1799,7133,X,Employee Is Burned And Killed While Welding,0950615
200571388,09/01/2009,0783,18,X,Employee Collapse Due To Heat Stroke Later Dies,0316700
202444436,08/22/2006,0782,7,&nbsp;,Employee Is Injured While Cutting Plastic Irrigation Pipe,0950633
202340063,12/06/2001,7011,9756,X,Employee Crushed And Killed By Elevator,0215000
201990876,02/27/2004,1751,297,&nbsp;,Employee Was Crushed By A Wood Framed Wall,0950411
201341872,03/10/2001,4925,10549,X,Employee Is Killed When Crane Rolls Over Embankment,0729700
202519054,06/21/2009,7999,1344,X,Employee Is Killed When Run Over By A Tractor,0950624
201066701,10/10/2003,1623,113,X,Employee Crushed By Falling Backhoe,0950632
200631927,07/21/2008,3999,2108,X,Employee Is Killed In Fall From Roof To Warehouse Floor,0316400
200571164,05/21/2007,0182,3427,X,Employee Is Killed From Electric Shock,0316700
202467213,09/12/2008,3792,11,&nbsp;,Employee Amputates Finger While Using Router,0950643
202495172,12/20/2006,1521,467,&nbsp;,Employee'S Leg Is Fractured In Fall From Ladder,0950612
170865190,04/05/2001,3366,5151,&nbsp;,Employee Injured When Struck By Falling Plaster Mold,0950622
100969674,05/14/2002,1761,7422,&nbsp;,Employee Injured In Fall From Ladder,0352410
200531341,12/20/2006,3089,924,&nbsp;,Employee'S Finger Is Amputated By Guillotine Cutter,0751910
170873426,03/22/2002,4213,9504,X,Employee Killed When Run Over By Truck,0950625
201037249,03/07/2005,4911,198,&nbsp;,Burn - Electrical Fault In Cable,0950635
202502852,10/17/2007,7389,1,&nbsp;,Employee Is Injured When Releasing Pressured Gas,0352430
200570414,08/31/2001,2499,343,X,Employee Crushed By Equipment,0316700
200530434,02/11/2006,3444,21,&nbsp;,Employee Amputates Finger When Caught In Drill Bit,0751910
201020799,12/13/2005,3851,17,&nbsp;,Employee Is Exposed To Silica Dust In Coating Facility,0950615
201143872,03/05/2003,1761,284,&nbsp;,Employee Burned By Hot Asphalt,0950631
170870190,04/23/2001,0723,376,&nbsp;,Employee Suffers Finger Amputation,0950625
200676187,06/20/2006,4231,1555,X,Employee Dies Of Burns While Dispensing Gasoline,0418800
200531523,03/09/2007,2011,870,&nbsp;,Employee'S Finger Is Amputated When Trying To Unjam Machine,0751910
171011166,03/07/2001,4212,2293,X,Employee Dies When Crushed Between Trucks,0950631
202495289,09/13/2006,0182,394,X,Employee Is Electrocuted When Pitchfork Pierces Wire,0950612
200540821,10/31/2002,8999,8753,X,Employee Killed In Fall From 80 Foot Tower,0317500
201281805,09/10/2004,1751,6817,X,Employee Is Killed In Fall Through Stairway Opening,0418100
202444725,09/28/2006,1751,557,&nbsp;,Employee Injured When Circular Saw Kicks Back,0950633
100356013,09/09/2004,2421,6823,X,Employee Is Killed When Caught Between Rack And Rollers,0453710
202080016,01/12/2009,1721,197,&nbsp;,Two Employees Are Injured When Forklift Overturns,0453730
200532497,08/13/2008,4911,17,X,Electrician Is Electrocuted In Power Substation Accident,0751910
200023059,04/15/2005,5093,6111,X,Employee Is Crushed And Killed By Falling Transformer,0214200
200373991,07/21/2006,1761,32,X,Roofer Dies After Falling From Roof,0454510
201158540,04/15/2004,3714,369,&nbsp;,Worker Suffers Crushing Injury To Back,0950633
200354785,08/13/2005,1629,5707,X,Employee Is Struck And Killed By Bulldozer,0453710
201799319,11/11/2004,3599,1525,&nbsp;,Employee'S Finger Is Amputated In Spin Machine,0950644
200122513,01/06/2004,2041,7633,X,Employee Is Killed When Caught In Machine,0523400
202550182,05/05/2009,0783,375,&nbsp;,Employee'S Finger Contacts Blade And Is Amputated,0950631
301120564,08/22/2001,1761,8254,&nbsp;,Employee Injured After Falling Through The Skylight,0950622
201283405,02/01/2011,1799,208,X,Employee Is Killed By Overexposure To Methylene Chloride,0418100
202344867,01/10/2005,8069,29,X,Health Care Employee Dies From Legionnaires' Disease,0420600
202473856,07/13/2007,5411,341,X,Employee Sustains Bruises On Body And Dies,0950636
311519417,07/30/2008,1761,732,&nbsp;,"Employee Falls From Roof, Fractures Leg",0522300
201637949,06/12/2008,3423,457,&nbsp;,Employee Amputates Finger While Adjusting Machine,1054112
201020492,06/08/2005,8059,1850,&nbsp;,Volunteer Foster Grandparent Fractures Kneecap In Fall,0950615
201562600,03/01/2011,3273,5,X,Employee Dies Of Toxic Chemical Exposure,0854910
201485919,09/30/2003,1742,6218,&nbsp;,Fall From Scaffold Injures Employee,0950622
202345195,05/18/2005,1751,6010,X,Employee Is Killed In Fall While Installing Trusses,0420600
202468955,05/17/2010,2096,15,&nbsp;,Employee Trips At Work,0950643
201859998,07/22/2010,7218,128,X,Employee Dies In Commercial Washing Machine Accident,0452110
201202843,01/05/2005,2411,63,&nbsp;,Employee Is Injured When Struck By Falling Limb,1054114
200774362,11/27/2005,7993,1015,&nbsp;,Employee Suffers Electric Shock While Resetting Machine,0134000
200822161,10/02/2003,4953,20,X,Employee Dies After Dismantling An Above Ground Tank,0521400
200041200,11/29/2006,1711,1323,X,Employee Electrocuted While Clearing Drain Pipe,0653510
201039997,02/28/2008,1795,296,&nbsp;,Two Workers Are Injured After Roof Collapses,0950635
200354876,09/22/2005,3273,5547,X,"Employee Is Struck, Run Over And Killed By Truck",0453710
200967636,04/30/2001,1741,8637,&nbsp;,Employee Is Injured When He Over Turns A Fork Lift Truck,0352440
200002285,08/27/2006,2022,4309,X,Employee Is Killed When Caught Between Machine Parts,0728500
201490372,02/14/2008,1541,1,&nbsp;,Employee Injured In Fall When Cow Knocks Over Ladder,0950625
201096401,03/03/2003,1751,2509,&nbsp;,Employee Cut Finger On Metal Framing,0950645
201363207,03/13/2008,1611,91,X,Employee Is Killed In Trench Collapse,0419400
201065943,01/14/2003,7381,8550,X,Security Guard Killed When Struck By Truck,0950632
200372118,03/17/2002,1796,186,&nbsp;,Three Employees Exposed To Chemical Vapors,0454510
201086725,08/17/2005,0161,1309,&nbsp;,Employee'S Finger Is Amputated By Conveyor Belt,0950625
200051274,03/28/2001,1521,11,&nbsp;,Employee Injured In Fall From Second Floor Access Ladder,0728900
200151454,04/14/2010,7538,5,X,Worker Is Crushed Between Dump Truck Body And Frame,0214700
202495826,03/15/2007,2084,1181,&nbsp;,Employee Amputates Finger Tip Checking Conveyor,0950612
202518098,07/01/2008,8092,1627,&nbsp;,Employee Is Injured With Needle Stick In Trash,0950624
171060452,01/02/2001,1791,51,&nbsp;,Employee Injured In Fall From Roof Joist,0854910
201692910,03/08/2008,5411,159,&nbsp;,Employee Injures Arm In Conveyor,0950662
201797594,11/21/2003,3086,1787,&nbsp;,Employee'S Finger Is Partially Amputated,0950644
201573003,12/28/2005,0783,32,X,Worker Dies In Tree Chipper,0830500
201283017,08/04/2008,3241,63,X,Employee Is Crushed By Front End Loader,0418100
202076337,01/07/2005,2671,344,&nbsp;,Employee Burned In Flash Fire,0453730
202342085,06/02/2008,1761,2260,X,Employee Is Killed In Fall From Suspension Scaffold,0215000
202542395,12/26/2010,2051,90,&nbsp;,Worker'S Fingertip Is Amputated On Bakery Equipment,0950641
201055449,06/30/2001,1751,10220,X,Employee Killed In Fall Through Roof Opening,0950642
201310653,08/08/2001,4225,215,&nbsp;,Electric Shock - Direct Contact With Energized Parts,0213400
201407434,07/01/2005,1741,358,X,Employee Electrocuted When Rebar Strikes Power Line,0552651
200002756,06/25/2008,1721,2183,X,Employee Falls From Roof And Is Killed,0728500
200340388,08/01/2002,2426,2126,&nbsp;,Employee'S Fingertip Is Amputated In Rip Saw Feed Chain,0523900
201146321,01/11/2005,1711,521,&nbsp;,Employee Dies From Heart Attack,0950631
202446472,04/25/2007,2052,66,&nbsp;,"Employee Pinned Between Forklift And Dock, Suffers Fracture",0950633
200980449,04/23/2004,1741,7317,X,Employee Is Killed When Forklift Backs Over Him,0855610
200641744,02/23/2001,3312,10577,X,Employee Killed By A Falling Bridge Girder,0627700
200644995,04/14/2011,4311,101,X,Employee Is Struck And Killed By Moving Train,0627700
201102308,08/21/2001,4214,8267,&nbsp;,Employee Injured When Run Over By Tractor Trailer Truck,0950624
201117280,01/16/2004,3589,53,&nbsp;,Employees Hand Caught In Lathe,0950643
201690963,06/30/2003,2086,1594,&nbsp;,Employee'S Finger Is Crushed When Caught In Machine,0950662
200513802,05/24/2005,1611,5992,X,Employee Is Killed When Pneumatic Roller Tipped Over,0552700
200641728,01/03/2001,1623,845,X,Electric Shock - Direct Contact With Overhead Line,0627700
201146180,09/23/2004,2431,5,&nbsp;,Employee Amputates Fingers While Manufacturing Windows,0950631
201353562,04/17/2008,1731,1308,X,"Employee Falls From Stepladder, Later Dies",0419700
201381043,03/27/2008,1522,2457,X,Employee Is Killed When Run Over By Vehicle,0214500
201145828,07/02/2004,3069,1482,&nbsp;,Employee'S Hand Crushed In Machinery,0950631
201560935,02/04/2004,3312,7561,X,Employee Killed When Pulled Into Drive Line,0854910
202501235,01/08/2008,2656,521,&nbsp;,Employee'S Fingers Are Injured By Machine,0352410
201262474,02/10/2009,2677,1606,X,Employee Is Killed When Caught Between Rollers Of Machine,0524200
310195110,11/01/2006,3441,455,&nbsp;,Worker'S Two Fingers Amputated In Machine Accident,0950643
200773141,02/17/2004,1741,5440,&nbsp;,Employee Injured In Fall,0134000
201982618,07/17/2001,1771,10179,X,Employee Killed When He Fell Into Concrete Paver Auger,0950411
201064094,04/18/2001,1761,8682,&nbsp;,Employee Injured In Fall From Ladder,0950632
202313458,04/23/2003,3211,6327,&nbsp;,Employee Injured When Crushed Under Wheel,0950612
202475539,11/11/2008,2679,630,&nbsp;,Employee Partially Amputates Finger When Removing Paper Jam,0950636
200674851,05/06/2004,7929,7287,X,Employee Falls From Wire Rope Ladder And Is Killed,0418800
201273083,12/31/2010,2421,263,X,Employee Is Struck And Killed By Falling Log,0418300
200053064,08/25/2007,1791,20,X,Employee Killed In Fall From Steel-Framed Structure,0728900
200644581,12/23/2009,4231,903,X,Employee Is Struck And Killed When Run Over By Trailer,0627700
200901429,05/04/2004,1629,7295,X,Employee Killed In Fall From Boiler Platform Supports,0418400
202014569,12/07/2007,1711,2710,X,Employee Killed When Struck By Loader/Backhoe Bucket,0216000
202004289,02/13/2003,1711,577,X,Employee Electrocuted When Chimney Liner Strikes Power Line,0317000
202169108,11/22/2002,4111,8681,X,Employee Struck And Killed By Train,0253650
201371226,10/12/2007,1542,137,&nbsp;,Four Employees Injured When Roof Collapses,0317700
202551057,07/24/2009,1751,649,&nbsp;,Employee Is Injured When Struck By Falling Truss,0950631
202554028,08/24/2011,8211,1,&nbsp;,Employee Trips And Injures Knee While Carrying Supplies,0950631
201271798,10/20/2003,1791,7827,X,Employee Killed When Forklift Overturns Off Trailer,0418300
201087095,10/18/2005,0723,6,&nbsp;,Employee Is Injured In Fall From Stack Of Bins,0950625
202472064,05/21/2007,1611,102,X,Employee Dies After Being Struck By Skid Steer Loader,0420600
200515328,05/19/2011,1711,74,X,Employee Is Killed In Fall From Ladder,0552700
201178266,10/30/2005,0161,28,&nbsp;,Employee'S Leg Is Injured When Entangled In Auger,0950621
170840441,04/25/2002,2076,962,X,Two Employees Die In Oxygen Deficient Atmosphere,0950615
202560553,10/30/2008,1791,4,X,"Employee Falls From A Roof Steel Joist, Later Dies",0950411
200527133,08/20/2003,2024,2364,&nbsp;,Employee Amputates Finger In Machinery,0751910
201116738,09/24/2003,1731,52,&nbsp;,Employee'S Hands Burned By Electric Arc,0950643
201694080,07/01/2011,4222,3,&nbsp;,Employee'S Leg Fractured In Forklift Collision,0950662
201343563,04/08/2004,7349,7384,X,Employee Killed In Fall From Roof,0729700
200120822,08/06/2001,1751,10116,X,Employee Killed In Fall,0523400
202328498,01/10/2001,1751,182,&nbsp;,Employee Has Multiple Injuries - Falling Through An Opening,0352450
201680758,01/18/2002,1791,7802,&nbsp;,Employee Injured After Falling Off A Roof Truss,1050210
201773470,09/15/2009,1542,878,&nbsp;,Employee Is Injured In Fall From Roof Trusses,0213900
202005484,12/04/2010,1761,3,X,Employee Is Electrocuted After Contacting Conductor,0317000
202508164,10/13/2010,8211,362,&nbsp;,Employee Breaks Hip In Fall,0950622
202497467,04/20/2007,5812,4,&nbsp;,Cook Is Burned By Falling Fryer,0352430
200374411,11/21/2007,3272,2768,X,Employee Is Struck And Killed By Crane,0454510
200123222,02/08/2011,5093,198,X,Employee Is Killed When Clothes Are Caught In Conveyor,0523400
201202652,08/04/2004,0722,75,&nbsp;,Hydraulic Press Amputates Employee'S Hand,1054114
200811511,04/01/2003,5311,2,X,Employee Dies Of Enlarged Heart,0627400
201109089,08/08/2006,2084,476,&nbsp;,Employee Sustains Head Concussion In Fall From Pickup Truck,0950624
201021003,12/08/2006,0783,1267,&nbsp;,Tree Service Employee Amputates Finger When Splitter Falls,0950615
202004750,08/04/2006,5141,46,X,Employee Dies From Heat Stroke,0317000
202518312,12/08/2008,2048,41,&nbsp;,Employee Suffers Partial Amputation Of Finger,0950624
201941630,07/24/2002,7381,9129,X,Employee Is Killed When Struck By Vehicle,0951510
201681087,09/03/2002,3211,813,&nbsp;,Employee'S Leg Is Fractured When Crate Of Glass Overturns,1050210
200211548,01/05/2005,7538,1350,X,Employee Is Crushed Under The Vehicle,0626000
201165883,02/19/2004,5812,1443,&nbsp;,Employee Injured While Cleaning Pasta Machine,0950641
200776011,06/23/2010,1521,535,&nbsp;,Employee Is Injured In Fall From Stairwell Stringer,0134000
171043151,01/03/2003,5148,1292,&nbsp;,Six Employees Overexposed To Carbon Monoxide,1055350
201406451,10/09/2002,1521,8828,&nbsp;,Employee Killed In Fall During Truss Erection,0552651
200643674,01/11/2007,1731,228,X,Employee Electrocuted During Power Line Work,0627700
201108933,08/12/2006,0219,2241,&nbsp;,Employee Is Injured When Struck By Gate,0950624
202366019,07/06/2006,1521,1460,&nbsp;,Employee Fractures Leg In Fall From Scaffold,1055330
201095320,09/17/2001,3589,875,&nbsp;,Employee Suffers Fractured Ribs When Struck By Trash Truck,0950645
202448296,02/21/2008,1541,26,&nbsp;,Employee Is Injured When Ejected From Equipment,0950633
201155850,02/11/2002,8051,7747,&nbsp;,Employee Injured In Fall From Ladder,0950633
202347779,09/24/2002,7538,8891,X,Automobile Mechanic Is Killed When Struck By Car,0352430
202148953,07/06/2005,9221,31,X,Employee Dies After Making An Arrest,0253640
200630648,02/01/2001,4911,316,X,Employee Fell From Smokestack,0316400
200271211,08/21/2003,1761,8006,X,"One Employee Killed, One Injured When Ladder Strikes Power L",0524500
202089553,01/24/2011,3479,223,X,Employee Is Struck And Killed When Grinding Wheel Explodes,0524700
202454575,03/05/2008,2542,255,&nbsp;,Employee Sustains Multiple Injuries In Fall,0950642
201109337,09/23/2006,1799,3130,&nbsp;,Employee Is Injured In Fall,0950624
202088605,02/19/2008,3714,2,&nbsp;,Employee Is Paralyzed When Machinery Unexpectedly Starts Up,0524700
201634995,01/20/2005,5169,2,&nbsp;,Employee Experiences Shortness Of Breath And Is Hospitalized,1054191
201076692,02/18/2011,7999,15,&nbsp;,Employee Sustains Injuries In Fall From Platform,0950632
202450268,11/27/2005,7381,17,X,Employee Dies After Falling From Chair And Striking Head,0420600
200758720,10/07/2008,1791,1879,X,Employee Is Killed When Steel Column Falls,0522500
202126389,07/16/2004,4225,7071,X,Forklift Driver Strikes Metal Pole And Is Killed,0627410
