Summary Nr,Event Date,SIC,&nbsp;,Fat,Event Description,Report ID 
201762564,04/10/2006,4813,7133,X,Employee Is Killed In Fall From Monopole,0626600
200901783,04/10/2006,2621,7134,X,Employee Is Killed In Fall When Guardrail Gives Way,0418400
200712867,04/10/2006,4225,7135,X,Employee Is Killed By Falling Material-Handling Device,0636900
202365748,04/09/2006,7349,7136,X,Employee Is Killed By Carbon Monoxide,1055320
202014304,04/09/2006,1761,7137,X,Employee Is Killed In Fall From Ladder,0216000
201573078,04/09/2006,1541,7138,X,Employee Is Killed In Fall From Scaffold,0830500
201923828,04/08/2006,4953,7139,X,Employee Is Killed When Struck By Bulldozer,0626700
201391216,04/08/2006,0782,7140,X,Employee Is Killed By Tree Limb,0552652
200211985,04/08/2006,1711,7141,X,Employee Is Killed When Trench Collapses,0626000
200262806,04/08/2006,1623,7142,X,Employee Is Killed When Crushed By Boring Machine,0627100
201000007,04/08/2006,8661,7143,X,Employee Is Killed In Fall From Platform,0551800
201992351,04/08/2006,4953,7144,X,Employee Is Killed When Loader Overturns,0950411
200831014,04/07/2006,1799,7145,X,Employee Is Killed In Fall From Scaffold,0215600
201147592,04/07/2006,7699,7146,X,Employee Is Killed When Struck By Falling Tank Roof,0950637
200072866,04/07/2006,4841,7147,X,Employee Falls From Ladder And Dies,0453720
200122760,04/07/2006,4212,7148,X,Employee Is Killed When Run Over By Dump Truck,0523400
200603249,04/07/2006,1629,7149,X,Employee Is Killed When Trapped And Burned By Fire,0625410
202445821,04/07/2006,5191,7150,X,Employee Is Killed When Run Over By Loader,0950633
200554236,04/06/2006,1389,7151,X,Employee Is Killed When Struck By Flying Object,0625700
200452001,04/06/2006,1623,7152,X,Employee Is Killed While Operating Track Hoe,0418600
200331726,04/06/2006,5153,7153,X,Employee Is Killed When Caught In Grain Chute,0830300
200675908,04/06/2006,1611,7154,X,Employee Is Struck And Killed By Asphalt Paving Truck,0418800
200712818,04/06/2006,1711,7155,X,Employee Is Killed From Electric Shock,0636900
201282266,04/06/2006,1791,7156,X,Employee Is Killed When Pinned Between Aerial Lift And Beam,0418100
200623809,04/06/2006,1721,7157,X,Employee Is Killed In Fall,0454715
200901775,04/06/2006,0831,7158,X,Employee Is Killed When Run Over By Vehicle,0418400
200041069,04/06/2006,5211,7159,X,Employee Is Struck And Killed From Unstable Load,0653510
200603231,04/05/2006,3674,7160,X,Employee Is Killed In Fall Through Vent Opening,0625410
201179447,04/05/2006,6515,7161,X,Employee Fractures Leg And Foot After Tripping On Bricks,0950621
201506573,04/05/2006,7361,7162,X,Employee Injures Back While Lifting Cabinets And Later Dies,0950614
201858925,04/05/2006,9111,7163,X,Employee Is Struck And Killed By Train,0452110
201087699,04/04/2006,0172,7164,X,Employee Contracts Pathogenic Fungal Infection And Dies,0950625
201762606,04/04/2006,1794,7165,X,Employee Is Killed When Struck By Water Pipe,0626600
200262855,04/04/2006,1761,7166,X,Employee Is Killed In Fall From Roof,0627100
202450490,04/04/2006,1796,7167,X,Employee Is Killed In Fall Down Elevator Shaft,0420600
200331734,04/04/2006,1381,7168,X,Employee Is Killed When Struck By Falling Object,0830300
200514099,04/04/2006,1623,7169,X,Employee Is Killed In Trench Collapse,0552700
200970135,04/04/2006,4311,7170,X,Employee Is Killed When Shot By Gun,1032700
202316139,04/04/2006,1611,7171,X,Employee Is Killed When Crushed Between Trucks,0950612
201391174,04/03/2006,1611,7172,X,Employee Is Struck And Killed By Falling Tree,0552652
200202729,04/03/2006,3357,7173,X,Employee Is Killed When Struck By Machinery Door,0418200
201622024,04/03/2006,4212,7174,X,Employee Is Killed In Logging Truck Accident,1054116
201751484,04/03/2006,1761,7175,X,Employee Is Killed In Fall From Roof,0830600
200355329,04/03/2006,7549,7176,X,Employee Is Killed When Struck By Vehicle,0453710
201391265,04/03/2006,3714,7177,X,Employee Is Killed In Fall From Elevation,0552652
201762580,04/02/2006,1791,7178,X,Employee Is Killed In Fall From Steel Girder,0626600
201855095,03/31/2006,3714,7179,X,Employee Suffers Heart Attack And Dies,0452110
201353059,03/31/2006,1731,7180,X,Employee Is Run Over By Vehicle And Dies,0419700
200675858,03/31/2006,1611,7181,X,Employee Is Killed And Another Is Injured On Pile Driver,0418800
200032688,03/31/2006,4911,7182,X,Employee Is Killed In Fall In Interior Manlift,0521700
201362597,03/30/2006,3321,7183,X,Employee Is Killed While Operating Vertical Lathe,0419400
200924355,03/30/2006,0783,7184,X,Backhoe Overturns And Kills Employee,0355111
200980696,03/30/2006,1381,7185,X,Employee Is Struck By Chain Tongs And Later Dies,0855610
201635869,03/30/2006,3089,7186,X,Employee Is Crushed By Tooling And Is Killed,1054112
170390835,03/30/2006,1751,7187,X,Employee Is Struck By Falling Wall And Dies Later,0551800
201751476,03/30/2006,1795,7188,X,Employee Falls From Water Tower And Is Killed,0830600
170106959,03/30/2006,1771,7189,X,Employee Sustains Fatal Concussion From Percussive Blast,0551800
200712800,03/29/2006,3273,7190,X,Employee Is Asphyxiated In Sand Bin At Concrete Plant,0636900
000897959,03/29/2006,1381,7191,X,Employee Dies After Being Struck By Falling Drill Pipe,0355110
202461513,03/29/2006,1771,7192,X,Employee Is Killed In Fall From Scaffold,0420600
200002178,03/29/2006,1799,7193,X,Employee Sustains Concussion In Fall And Is Killed,0728500
200541399,03/29/2006,1522,7194,X,Employee Is Killed In Fall While Painting Ceiling,0317500
200514081,03/29/2006,5411,7195,X,Employee Dies After Rupturing Spleen In Fall While On Break,0552700
201573060,03/28/2006,1794,7196,X,Employee Dies From Asphyxia When Trench Collapses,0830500
201272416,03/28/2006,2869,7197,X,Employee Is Struck And Killed By Truck,0418300
201362589,03/28/2006,1623,7198,X,Employee Electrocuted While Changing Out Power Lines,0419400
201344009,03/28/2006,1381,7199,X,Employee Is Killed When Caught By Rotating Pipe,0729700
309367316,03/28/2006,8711,7200,X,Employee Collapses And Dies,0950621
200032696,03/28/2006,1542,7201,X,Employee Is Killed In Fall Through Unsecured Floor Decking,0521700
200831006,03/27/2006,1799,7202,X,Employee Dies After Being Struck By Concrete Forms,0215600
200712792,03/27/2006,3535,7203,X,Employee Is Crushed And Killed When Struck By Falling Object,0636900
200072833,03/27/2006,5063,7204,X,Employee Dies Of Heart Attack,0453720
200072825,03/27/2006,8211,7205,X,Employee Dies Of Heart Attack,0453720
200831022,03/27/2006,1761,7206,X,Employee Dies After Fall From Ladder,0215600
201343993,03/27/2006,1731,7207,X,Employee Is Killed In Fall From Power Lines,0729700
200331718,03/27/2006,1771,7208,X,Employee Is Killed By Bobcat Forks,0830300
202461521,03/27/2006,1761,7209,X,Employee Is Electrocuted When Truss Hits Power Line,0420600
200675833,03/27/2006,1761,7210,X,Employee Is Killed In Fall From Roof,0418800
200631349,03/27/2006,3355,7211,X,Employee Is Crushed And Killed In Machine,0316400
201772969,03/25/2006,5211,7212,X,Employee Is Killed When Run Over By Forklift,0213900
200675825,03/25/2006,1761,7213,X,Employee Is Killed In Truck Roll-Over,0418800
200712925,03/24/2006,4212,7214,X,Employee Is Killed In Fall From Silo,0636900
200211969,03/24/2006,1389,7215,X,Employee Is Electrocuted By Electrical Line,0626000
200262798,03/24/2006,5083,7216,X,Employee Is Killed When Crushed By Falling Load,0627100
200541381,03/24/2006,2869,7217,X,Employee Dies After Being Sprayed By Chemical,0317500
201858917,03/24/2006,4953,7218,X,Employee Is Killed When Crushed By Equipment,0452110
200901858,03/24/2006,1761,7219,X,Employee Die From Head Injury In Fall From Roof,0418400
202365714,03/24/2006,1629,7220,X,"Employee Is Killed, Two Hospitalized Due To Electrocution",1055350
200910420,03/24/2006,1793,7221,X,Employee Is Killed From Electric Shock,0215300
201573052,03/23/2006,7549,7222,X,Employee Is Killed When Crushed By Bulldozer Track,0830500
201853017,03/23/2006,1623,7223,X,Employee Is Killed In Trench Cave-In,0452110
200675841,03/23/2006,3536,7224,X,Employee Dies From Burns Sustained While Welding,0418800
202260733,03/23/2006,1799,7225,X,Employee Is Shot And Killed In Workplace Violence Incident,0257230
200631331,03/23/2006,9999,7226,X,Employee Dies In Fall From Scaffold,0316400
201858313,03/23/2006,1751,7227,X,Employee Is Killed In Fall From Ladder,0452110
200631323,03/23/2006,4212,7228,X,Employee Dies When Crushed By Falling Logs,0316400
202148987,03/23/2006,8211,7229,X,Employee Dies From Heart Attack,0253640
202359832,03/22/2006,1611,7230,X,Employee Is Struck And Killed By Motor Vehicle,0352430
200032662,03/22/2006,7011,7231,X,Employee Dies In Fall Over Railing,0521700
201038197,03/22/2006,1795,7232,X,Employee Dies When Caught Between Skidder And Dump Truck,0950635
201107596,03/22/2006,2048,7233,X,Employee Is Killed In Silo Engulfment,0950624
200623742,03/22/2006,3465,7234,X,Employee Dies When Struck By Robotic Equipment,0454712
201522646,03/22/2006,5093,7235,X,Employee Dies When Pulled Into Scrap Winder,0111500
200373884,03/22/2006,2411,7236,X,Employee Dies When He Falls Out Of Tree,0454510
200102259,03/22/2006,1531,7237,X,Employee Dies When Struck By Forklift Load,0522300
200841195,03/22/2006,"2297,7363",7238,X,Employee Dies When Caught In Conveyor System,0524530
200712776,03/21/2006,8331,7239,X,Employee Is Killed When Struck By Vehicle,0636900
202450482,03/21/2006,5082,7240,X,Employee Is Crushed By Falling Scaffold Frames,0420600
200514073,03/21/2006,3231,7241,X,Employee Is Killed When Crushed By Crate,0552700
200102267,03/21/2006,5032,7242,X,Employee Is Killed When Crushed By Granite Slabs,0522300
201203197,03/21/2006,2411,7243,X,Employee Is Impaled By Log,1054114
200554210,03/21/2006,3498,7244,X,Employee Is Killed When Struck By Pipe,0625700
202365706,03/20/2006,9199,7245,X,Employee Is Killed When Watercraft Capsized,1055340
200603215,03/20/2006,3465,7246,X,Employee Is Killed In Explosion,0625410
201320827,03/20/2006,4513,7247,X,Employee Is Killed In Fall From Trailer,0317900
200554228,03/20/2006,5093,7248,X,Employee Is Killed When Struck By Falling Wall,0625700
200541407,03/19/2006,5812,7249,X,Employee Dies When Strikes Head On Floor,0317500
200823235,03/18/2006,1751,7250,X,Employee Is Killed In Fall Through Floor Hole,0521400
201573045,03/18/2006,8711,7251,X,Employee Is Electrocuted By Power Line,0830500
200924330,03/17/2006,7342,7252,X,Employee Is Killed While Cleaning An Industrial Mixer,0355118
200462000,03/17/2006,5211,7253,X,Employee Is Crushed And Killed Between Two Stacks Of Drywall,0111400
200712784,03/17/2006,4731,7254,X,Load Of Steel Sheets Falls On And Kills Employee,0636900
202148979,03/17/2006,1611,7255,X,Employee Is Run Over By Concrete Truck And Is Killed,0253640
202450474,03/17/2006,1531,7256,X,Employee Is Killed In Fall From Roof,0420600
202452363,03/16/2006,3312,7257,X,Employee Is Killed By Unguarded Slitting Machine,0950642
202365680,03/15/2006,5045,7258,X,Employee Dies From Natural Causes,1055320
200072791,03/14/2006,7349,7259,X,Employee Is Found Dead Of Suspected Cardiovascular Failure,0453720
200924314,03/14/2006,2262,7260,X,Employee Is Killed By Roll Of Fabric When Rack Collapses,0355117
200002160,03/14/2006,1731,7261,X,Employee Is Killed In Fall From Tower,0728500
200690816,03/14/2006,1796,7262,X,Employee Dies From Complications Of Blood Clot,0112600
200603207,03/14/2006,3441,7263,X,Employee Is Killed When Load Falls From Overhead Crane,0625400
201800729,03/14/2006,1795,7264,X,Employee Is Killed In Fall Through Opening In Floor,0950644
201167756,03/14/2006,6531,7265,X,Employee Cleaning Road Is Struck And Killed By Automobile,0950641
202472585,03/14/2006,2499,7266,X,Employee Is Killed By Wood While Operating Rip Saw,0950644
202360319,03/14/2006,2819,7267,X,Employee Is Struck And Killed By Stack Collapse,0352430
200514065,03/14/2006,7349,7268,X,Employee Dies From Heart Attack,0552700
201681772,03/13/2006,1611,7269,X,Employee Drowns When Excavator Falls Through Ice,1050210
200220192,03/13/2006,1542,7270,X,Employee Is Struck And Killed By Falling Pallet Of Doors,0316300
200901767,03/13/2006,1611,7271,X,Employee On Paving Crew Is Killed By Backing Truck,0418400
200002152,03/13/2006,5064,7272,X,Employee Dies Of Concussion After Forklift Overturns,0728500
200995801,03/12/2006,4213,7273,X,Employee Is Killed When Crushed By Falling Axles,0551800
202014296,03/12/2006,1791,7274,X,Employee Dies Of Injuries Sustained In Fall From Elevation,0216000
200541373,03/10/2006,1761,7275,X,Employee Is Killed From Electric Shock,0317500
202004701,03/10/2006,8811,7276,X,Employee Is Killed When Dump Bed Is Lowered,0317000
201272382,03/10/2006,1731,7277,X,Employee Is Killed When Struck By Antenna,0418300
202365904,03/10/2006,0175,7278,X,Employee Dies While Mowing Pasture,1055350
200712768,03/10/2006,3312,7279,X,Employee Is Killed By Molten Steel,0636900
201561578,03/09/2006,5015,7280,X,Employee Is Killed By Front End Loader Bucket,0854910
200072783,03/09/2006,4841,7281,X,Employee Dies Of Heart Attack,0453720
201488541,03/09/2006,5813,7282,X,Employee Dies From Accidental Overdose,0950622
200812097,03/09/2006,1629,7283,X,Employee Is Killed When Crushed By Industrial Truck,0627400
200462018,03/09/2006,4151,7284,X,Employee Dies From Carbon Monoxide Poisoning,0111400
200995025,03/09/2006,6513,7285,X,Employee Is Electrocuted,0551800
201371010,03/09/2006,0241,7286,X,Employee Is Killed When Entangled In Machine Drive,0317700
201780913,03/08/2006,9512,7287,X,Park Employee Dies While Hiking,0935000
201148749,03/08/2006,3599,7288,X,Employee Dies After Becoming Caught In Machinery,0950631
200643484,03/08/2006,3253,7289,X,Employee Is Killed When Caught In Conveyor,0627700
202463352,03/08/2006,1751,7290,X,Employee Dies In Fall From Second Story,0950643
202365664,03/07/2006,2092,7291,X,Employee Dies Of Natural Causes,1055320
202340964,03/07/2006,1794,7292,X,Employee Is Killed In Collapse,0215000
201038049,03/06/2006,1542,7293,X,Employee Is Killed From Electric Shock,0950635
200271542,03/06/2006,1611,7294,X,Employee Is Killed When Backhoe Rolls Over On Him,0524500
200355139,03/05/2006,9431,7295,X,Employee Dies After Falling From Laundry Truck,0453710
201086972,03/05/2006,0241,7296,X,Employee And Son Drown In Manure Pit,0950625
200631380,03/05/2006,1629,7297,X,Employee Dies In Smoke Stack Fire,0316400
200530442,03/05/2006,1731,7298,X,Employee Is Killed When Truck Rolls On Top Of Him,0751910
202365839,03/04/2006,9222,7299,X,Employee Dies In Motor Vehicle Roll-Over,1055320
200452068,03/03/2006,0782,7300,X,Employee Is Killed When Struck In Head By Ring Block,0418600
170835037,03/03/2006,0782,7301,X,Employee Drowns From Fall Into Swimming Pool,0950615
201000197,03/03/2006,9224,7302,X,Employee Is Killed From Heart Attack,0253690
101580496,03/02/2006,0971,7303,X,Employee Drowns When Boat Capsizes In Lake,1032300
200643476,03/02/2006,1381,7304,X,Employee Is Killed While Performing Oil Drilling Operations,0627700
200623692,03/02/2006,4924,7305,X,Employee Is Killed In Explosion While Lighting Water Heater,0454732
202442364,03/02/2006,5012,7306,X,Employee Is Killed When Crushed By Utility Cart,0950633
200923357,03/02/2006,1794,7307,X,Employee Is Killed When Struck In Head By Concrete Block,0355114
201087467,03/02/2006,0172,7308,X,Employee Experiences Severe Allergy And Is Killed When Stung,0950625
200451995,03/02/2006,1731,7309,X,Employee Is Killed Working On Container Crane That Is Struck,0418600
201488681,03/02/2006,7041,7310,X,Employee Is Killed In Fall,0950622
202463386,03/01/2006,1741,7311,X,Employee Is Killed From Electric Shock,0950643
200231736,03/01/2006,5211,7312,X,Employee Is Killed When Struck By Load,1032500
201573037,03/01/2006,1611,7313,X,Employee Is Run Over And Killed By Road Grader,0830500
201272374,03/01/2006,1623,7314,X,Employee Is Killed When Struck By Piping,0418300
200470243,03/01/2006,9221,7315,X,Employee Is Shot And Killed By Robbery Suspects,0253620
200924322,03/01/2006,7349,7316,X,Employee Is Killed In Fall From Suspended Scaffold,0355112
200995017,03/01/2006,2448,7317,X,Employee Dies After Being Struck By Wood,0551800
201992336,03/01/2006,1791,7318,X,Employee Is Killed In Fall From Roof,0950411
201391208,03/01/2006,3321,7319,X,Employee Is Killed In Crushing Incident,0552652
202365623,03/01/2006,1731,7320,X,"One Employee Is Killed, One Is Injured From Electric Shock",1055320
100650761,02/28/2006,7623,7321,X,Employee Dies After Being Struck By Compressor Cover,0521100
201362563,02/28/2006,2411,7322,X,Employee Is Killed When Caught In Auger,0419400
201954559,02/28/2006,1751,7323,X,"Employee Falls In Aerial Lift Basket, Later Dies",0522000
200373868,02/28/2006,1761,7324,X,Employee Dies After Falling From Roof Eave,0454510
200451987,02/28/2006,3714,7325,X,Employee Is Killed When Crushed By Steel Coil,0418600
202360020,02/28/2006,4482,7326,X,Employee Dies After Being Struck By Tree Branch,0352450
200881126,02/28/2006,2819,7327,X,Employee Dies After Fall Into Blender,0215800
202462859,02/28/2006,0761,7328,X,Employee Is Killed By Falling Tree,0950643
200470235,02/28/2006,8211,7329,X,Employee Dies From Heart Attack,0253620
202033858,02/28/2006,9224,7330,X,Employee Dies From Pneumonia,0253610
201353034,02/28/2006,1794,7331,X,Employee Is Killed When Struck By Dump Truck,0419700
202077111,02/28/2006,4789,7332,X,Employee Is Struck And Killed By Airport Shuttle,0453730
309781029,02/27/2006,5171,7333,X,Employee Is Killed When Tanker Truck Explodes,0626000
200355337,02/27/2006,7361,7334,X,Employee Is Crushed And Killed When Forklift Overturns,0453710
200170736,02/27/2006,7933,7335,X,Employee Falls Thirty Feet And Is Killed,0257260
202220521,02/27/2006,5082,7336,X,Employee Is Killed While Adjusting Delimbing Knives,0111100
200340628,02/27/2006,2421,7337,X,"Employee Sustains Head Injury, Later Dies",0523900
202365615,02/27/2006,8211,7338,X,Employee Dies From Heart Attack,1055340
202136099,02/27/2006,9221,7339,X,Employee Is Shot And Killed Pursuing Robbery Suspect,0253680
201762556,02/27/2006,1381,7340,X,Employee Is Struck And Killed By Unspecified Object,0626600
202365631,02/27/2006,1522,7341,X,Employee Dies From Drowning,1055350
200211944,02/27/2006,2013,7342,X,Employee Dies From Possible Heart Attack,0626000
202443263,02/25/2006,1623,7343,X,Employee Is Killed In Trench Cave In,0950633
201167350,02/25/2006,3441,7344,X,Employee Is Killed When Struck In The Head By Object,0950641
200923324,02/25/2006,1794,7345,X,Employee Is Killed When Struck By Trench Box Wall,0355114
200122752,02/25/2006,7542,7346,X,Employee Is Killed When Struck By Car,0523400
201042579,02/25/2006,3339,7347,X,Employee Is Found Dead By Supervisor,0953220
202087409,02/24/2006,1542,7348,X,"One Employee Is Killed, One Is Injured By Forklift",0524700
200541365,02/24/2006,3313,7349,X,Employee Dies From A Heart Attack,0317500
201407582,02/24/2006,1522,7350,X,Employee Electrocuted By Contact With Energized Conductor,0552651
202023552,02/24/2006,1731,7351,X,Employee Electrocuted Replacing Circuit Breaker,0316100
200554202,02/24/2006,1389,7352,X,Employee Is Killed When Caught In Rotating Kelly,0625700
200023182,02/24/2006,1522,7353,X,Employee Is Killed In Fall Down Elevator Shaft,0214200
200211936,02/24/2006,6513,7354,X,Employee Is Killed In Fall From Ladder,0626000
200675809,02/24/2006,1761,7355,X,Employee Falls Through Roof And Strikes Head,0418800
201179231,02/24/2006,1542,7356,X,Employee Is Killed When Struck By Backhoe Bucket,0950621
201362555,02/24/2006,2092,7357,X,Employee Is Killed When Drove Forklift Off Dock,0419400
201858800,02/23/2006,1796,7358,X,Employee Is Killed By Falling Clay,0452110
200675783,02/23/2006,1731,7359,X,Employee Electrocuted After Cutting Into Energized Cable,0418800
201702032,02/23/2006,2033,7360,X,Employee Is Killed By When Struck By Liftarm,1054115
200924280,02/22/2006,5084,7361,X,Employee Is Killed By Falling Equipment,0355112
200623700,02/22/2006,0782,7362,X,Employee Is Killed By Falling Ramp,0454716
308571249,02/22/2006,1731,7363,X,Employee Electrocuted While Installing Light Fixture,0524500
170388979,02/22/2006,1521,7364,X,Employee Is Killed In Fall From Roof,0551800
201522620,02/22/2006,5032,7365,X,Employee Is Killed By Falling Stone Slabs,0111500
201954534,02/22/2006,4225,7366,X,Employee Is Killed By Falling Loaded Pallet,0522000
200812063,02/21/2006,0761,7367,X,Employee Is Burned In Smoldering Burr Embers,0627400
200712743,02/21/2006,2752,7368,X,Employee Is Killed When Caught Between Forklift And Wall,0636900
201681780,02/21/2006,5331,7369,X,Employee Dies After Fall,1050210
200812071,02/21/2006,1799,7370,X,Employee Electrocuted When Metal Pole Strikes Power Line,0627400
200742070,02/21/2006,1794,7371,X,Employee Is Killed When Crushed Between Excavator And Tree,0213100
309515641,02/21/2006,1521,7372,X,Employee Is Killed In Fall From Ladder,0453720
200373843,02/20/2006,1521,7373,X,Employee Is Killed In Fall From Roof,0454510
200675775,02/20/2006,1761,7374,X,Employee Is Killed In Fall From Second Story,0418800
201762549,02/19/2006,1389,7375,X,Employee Is Killed When Crushed By Lattice Boom,0626600
201391224,02/19/2006,4512,7376,X,Employee Is Killed When Struck By Mobile Belt Loader,0552652
201635752,02/19/2006,8211,7377,X,Employee Dies From Health Reasons After Sustaining Fracture,1054111
125881151,02/18/2006,1751,7378,X,Employee Is Killed In Fall While Dismantling Scaffold,0950632
202365607,02/18/2006,1521,7379,X,Employee Is Killed In Fall Through Skylight,1055320
200012383,02/17/2006,1721,7380,X,Employee Dies In Fall Into River,0729300
201380755,02/17/2006,4231,7381,X,Employee Is Killed When Caught Between Rotating Tires,0214500
201391158,02/17/2006,3562,7382,X,Employee Is Killed While Operating Forklift,0552652
201362548,02/17/2006,0783,7383,X,Employee Dies From Apparent Suicide,0419400
201362530,02/17/2006,4212,7384,X,Employee Is Killed After Being Pinned Under Tractor,0419400
309254852,02/17/2006,1799,7385,X,Employee Is Killed In Fall Through Skylight,0418200
000897942,02/17/2006,1711,7386,X,Employee Is Killed In Fall Through Floor Opening,0355110
200623684,02/16/2006,1381,7387,X,Employee Is Killed In Explosion,0454714
201380771,02/16/2006,6282,7388,X,Employee Dies At Desk Of Natural Causes,0214500
200924348,02/16/2006,2421,7389,X,Employee Is Killed By Rear Tire Of Front End Loader,0355111
202450417,02/16/2006,1542,7390,X,Employee Is Killed When Struck By Falling Plywood,0420600
201391232,02/16/2006,5093,7391,X,Employee Is Killed When Struck By Blade Of Hammer Mill,0552652
201772951,02/16/2006,3562,7392,X,Employee Dies Of Apparent Heart Attack,0213900
200623734,02/16/2006,8999,7393,X,Employee Dies In Fall From Manhole Ladder And Lack Of Oxygen,0454712
202463063,02/16/2006,7361,7394,X,Employee Is Struck And Killed By Falling Pipe,0950643
200643468,02/15/2006,1794,7395,X,Employee Killed When Backhoe Rolls Over,0627700
201954500,02/15/2006,2869,7396,X,"One Employee Is Injured, One Later Dies From Toxic Release",0522000
201580917,02/15/2006,3731,7397,X,Employee Dies From Heart Attack,1032300
200603181,02/15/2006,1611,7398,X,Employee Killed When Caught In Rotating Auger,0625400
200924306,02/15/2006,1711,7399,X,Employee Killed When Trench Wall Caves In,0355112
200783793,02/15/2006,1541,7400,X,Employee Killed In Fall Through Fiberglass Roof Panel,0626300
200712750,02/14/2006,1389,7401,X,Employee Is Killed When Crushed By Bobcat'S Hydraulic Arms,0636900
170368666,02/14/2006,1791,7402,X,Employee Is Killed In Fall From Tower,0551800
200675874,02/14/2006,1799,7403,X,Employee Is Killed When Struck By Motor Vehicle,0418800
202450409,02/14/2006,4911,7404,X,"Employee Is Killed, Another Injured In Fall From Elevation",0420600
200355311,02/14/2006,7538,7405,X,Employee Is Pinned By Truck And Asphyxiated,0453710
200980670,02/14/2006,1381,7406,X,Employee Is Killed In Fall From Scaffold,0855610
201681764,02/13/2006,5015,7407,X,Employee Is Killed When Crushed By Vehicle,1050210
200783744,02/13/2006,1623,7408,X,Employee Is Killed When Thrown From Overturned Roller,0626300
201167749,02/13/2006,1761,7409,X,"One Employee Is Killed, Another Injured From Electric Shock",0950641
200202786,02/13/2006,1721,7410,X,Employee Drowns At Amusement Park,0418200
200758159,02/12/2006,3312,7411,X,Employee Is Killed When Crushed By Steel Strip,0522500
200675791,02/11/2006,0191,7412,X,Employee Is Killed When Run Over By Truck,0418800
202126421,02/11/2006,1381,7413,X,Employee Is Killed In Fall From Derrick Board,0627410
200901759,02/10/2006,1623,7414,X,Employee Is Struck By Excavator Bucket And Later Dies,0418400
202442182,02/10/2006,1771,7415,X,Employee Killed And Four Injured When Boom Collapses,0950633
201353018,02/10/2006,2411,7416,X,Employee Is Struck By Logs From Skidder And Later Dies,0419700
200774313,02/10/2006,1761,7417,X,Employee Is Killed In Fall From Roof,0134000
202251559,02/10/2006,1622,7418,X,Employee Is Killed When Run Over By Motor Grader,0953210
202365581,02/10/2006,4213,7419,X,Employee Is Killed In Tractor Trailer Accident,1055350
201573029,02/09/2006,7011,7420,X,Employee Skis Into Trees And Dies Later,0830500
202014288,02/09/2006,1761,7421,X,Employee Is Killed In Fall From Pump Jack Scaffold,0216000
201282225,02/09/2006,1742,7422,X,Employee Is Killed In Fall From Ladder On Scaffold,0418100
202357869,02/09/2006,1799,7423,X,Employee Is Killed When Struck By A Skid Steer Loader,0352440
200994580,02/09/2006,3716,7424,X,Employee Dies Due To Fall From Conveyor,0551800
202359808,02/09/2006,1761,7425,X,Employee Is Killed In Fall From Roof,0352400
200072767,02/09/2006,1799,7426,X,Employee Is Killed In Fall From Ladder,0453720
200603173,02/09/2006,2051,7427,X,Employee Is Killed When Dragged Into Blender,0625400
200032639,02/09/2006,3441,7428,X,Employee Is Killed When Struck By Steel Beams,0521700
202461562,02/09/2006,0782,7429,X,Employee Is Killed When Struck By Skid Steer Loader,0420600
201621968,02/09/2006,"5082,1542",7430,X,Employee Is Killed When Caught By Rotating Pump Shaft,1054116
201923794,02/08/2006,1796,7431,X,Employee Is Killed In Fall From Elevator,0626700
202014270,02/08/2006,1741,7432,X,Employee Is Killed In Fall From Building,0216000
200924272,02/08/2006,7538,7433,X,Employee Is Killed When Run Over By Tractor Trailer,0355112
202357851,02/08/2006,1623,7434,X,"One Employee Is Killed, Other Is Injured When Struck By Car",0352440
201858784,02/08/2006,1623,7435,X,Employee Electrocuted While Replacing High-Voltage Line,0452110
200675726,02/08/2006,0782,7436,X,Employee Is Killed When Pinned Under Lawnmower In Pond,0418800
200901742,02/08/2006,2875,7437,X,Employee Is Killed When Caught Between Loader And Assembly,0418400
202077129,02/08/2006,1521,7438,X,Employee Is Killed In Fall From Metal Roof,0453730
200262780,02/07/2006,1795,7439,X,Employee Is Killed When Struck By Steel Beam,0627100
200675718,02/07/2006,1761,7440,X,Employee Electrocuted In Explosion,0418800
200830990,02/07/2006,7699,7441,X,Employee Is Brain Dead In Fall From Ladder,0215600
201561560,02/07/2006,2732,7442,X,Employee Is Killed When Struck By Baler,0854910
200451961,02/07/2006,1541,7443,X,Employee Falls From Unguarded Elevated Platform And Dies,0418600
201923802,02/07/2006,1611,7444,X,Employee Is Killed When Struck By Vehicle,0626700
200072759,02/07/2006,1742,7445,X,Employee Falls From Scaffolding And Injures Head,0453720
200603165,02/06/2006,2099,7446,X,Employee Is Stabbed To Death At Work,0625410
200331700,02/06/2006,8331,7447,X,Employee Is Killed In Fall From Fire Escape,0830300
202004685,02/06/2006,8211,7448,X,Employee Falls Down Stairway And Is Killed,0317000
201179058,02/04/2006,1751,7449,X,Employee Is Struck And Killed By Falling Wall,0950621
201407541,02/03/2006,1761,7450,X,Employee Is Killed In Fall Through Skylight,0552651
202463147,02/03/2006,1711,7451,X,Employee Falls From Ladder And Later Dies,0950643
201167954,02/03/2006,8721,7452,X,Employee Suffers Cardiac Arrest And Later Dies,0950641
202365805,02/03/2006,9621,7453,X,Employee Dies Of Cardiac Arrest,1055350
201042553,02/03/2006,7629,7454,X,Employee Suffers Steam Burns And Later Dies,0953220
202365573,02/02/2006,4225,7455,X,Employee Dies From Cardiovascular-Respiratory System Failure,1055330
200514040,02/02/2006,2015,7456,X,Employee Is Killed When Crushed By Barrel Dumper,0552700
